Rooms,Square,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Price,LifePart,Square_type_0,Square_type_1,Square_type_2
1.0,39.4013357083338,4,17.0,2017,0.2432045189999999,0,0,5,1564,0,0,0,0,127563.34407638593,4.197315879905358,1,0,0
2.0,52.48807957716893,13,17.0,2011,0.075778755,0,0,6,1437,3,0,2,0,101008.75528181175,3.688047849490172,0,0,1
1.0,36.288029270425184,2,5.0,1962,0.43788524,0,0,23,5735,3,0,5,0,136477.72431145303,5.178376879402718,1,0,0
2.0,51.98089387640782,3,14.0,1976,0.007658515,0,0,35,7077,56,3,19,0,266034.3947816079,4.3070958338819505,1,0,0
3.0,70.73322665678842,7,16.0,1988,0.175054867,0,0,36,10055,3,1,0,0,293973.8454342777,5.145195209245865,0,0,1
2.0,47.64680672833926,6,5.0,1963,0.006076152,0,0,30,5285,0,6,6,0,178860.59150720248,5.938937622337792,0,0,1
1.0,40.20761481119502,14,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,129815.37136190989,5.70126913519917,1,0,0
2.0,59.18107141501626,3,4.0,1977,0.034656082,0,0,0,168,0,0,0,0,86633.32192294873,8.86351190250271,0,0,1
1.0,42.4516602233288,9,17.0,1977,0.195781053,0,0,23,5212,6,3,2,0,231737.2635386056,2.179030920829639,0,0,1
2.0,45.84975191578899,6,5.0,1965,0.111627393,0,0,50,12238,8,2,3,0,208053.6933161852,6.38865125688314,1,0,0
2.0,54.88212616146587,4,16.0,1983,0.050900058,0,0,43,10621,1,2,3,0,203727.2572163929,3.6360061823660903,0,1,0
3.0,78.13177242983359,3,17.0,1989,0.041365446,0,0,31,5569,0,1,4,0,248558.1784497048,4.750219064344632,0,0,1
2.0,45.94929008673522,4,5.0,1964,0.265088676,0,0,37,5288,0,3,2,0,194240.534503046,5.9635537165449914,1,0,0
4.0,69.03912178061488,10,9.0,1978,0.036122292,0,0,24,4378,0,1,1,0,272097.7715649204,7.8686264479751395,1,0,0
3.0,70.27846009721512,4,3.0,1977,0.005767451,0,0,1,388,0,0,0,0,105385.01936440164,11.66235904388679,0,1,0
3.0,83.97842531638597,10,1.0,1977,0.161531741,0,0,25,5648,1,2,4,0,219577.83042153408,82.97842531638597,0,0,1
1.0,40.75853941649848,10,12.0,2007,0.158249043,0,0,21,5731,0,1,0,0,180946.6336837712,2.735552521640217,0,0,1
1.0,43.624730874783815,10,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,106323.01418309718,42.624730874783815,1,0,0
2.0,53.1351514993252,7,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,153201.76785645695,52.1351514993252,0,1,0
3.0,79.11349629962119,16,17.0,2002,0.486245621,0,0,13,2514,19,0,6,0,356050.69741108286,3.8146559867396497,0,0,1
1.0,43.40181810179384,17,1.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,133166.01282622674,42.40181810179384,0,0,1
1.0,40.87577902013176,7,17.0,2016,0.0071223169999999,0,0,1,264,0,0,1,0,139431.90925012637,39.87577902013176,1,0,0
3.0,59.99161655823624,8,12.0,1974,0.050900058,0,0,43,10621,1,2,3,0,214254.5541423669,9.373613255843303,1,0,0
3.0,68.40759627597753,13,16.0,1981,0.036122292,0,0,24,4378,0,1,1,0,271050.0227536516,5.663009652884647,0,0,1
1.0,42.04673877226928,7,1.0,1977,0.072157581,0,0,2,629,1,0,0,1,113384.54220449764,41.04673877226928,1,0,0
3.0,53.256333332735856,2,5.0,1971,0.07542368,0,0,11,3097,0,0,0,0,147194.29799559445,6.6539127646272584,0,0,1
1.0,36.71558643272098,14,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,136316.54881323842,35.71558643272098,1,0,0
2.0,64.73915833315523,14,22.0,2016,0.050900058,0,0,43,10621,1,2,3,0,170511.22057756878,3.073718282457456,0,1,0
3.0,135.96146728628088,3,3.0,1977,0.004949358,0,0,0,186,0,0,0,0,198524.44747128375,36.6019307885682,1,0,0
2.0,52.993199980466045,11,12.0,1979,0.300322518,0,0,52,10311,6,1,9,0,252355.6069306068,3.705247886968445,1,0,0
2.0,63.04323736898782,18,17.0,2016,0.0071223169999999,0,0,1,264,0,0,1,0,168828.23200880145,5.304323736898782,1,0,0
2.0,64.24302326607257,12,12.0,2016,0.017647053,0,0,2,469,0,0,0,0,181108.6708313946,30.392712128909167,0,1,0
2.0,75.53983929394911,6,4.0,1977,0.014072961,0,0,2,475,0,0,0,0,129579.9286701652,11.589973215658185,1,0,0
2.0,73.14485924458738,5,17.0,2010,0.075778755,0,0,6,1437,3,0,2,0,256017.8137527494,3.764079739552946,0,0,1
2.0,46.29633837067859,2,9.0,1964,0.341071945,0,0,27,5664,48,3,11,0,208844.90250428088,5.551206502723626,0,0,1
1.0,32.84351500933907,12,11.0,2017,7.81528e-05,0,0,22,6398,141,3,23,0,64927.358711427005,31.84351500933907,1,0,0
2.0,63.31319369078432,17,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,162005.09611344655,62.31319369078432,0,0,1
2.0,44.03656090041255,4,2.0,1961,0.111627393,0,0,50,12238,8,2,3,0,188165.98765405925,5.646623323846188,0,0,1
1.0,42.15900122510248,8,12.0,2006,0.133215333,0,0,49,11395,3,3,4,1,167707.2845679715,2.6036114430931914,0,0,1
2.0,49.24281731117796,6,9.0,1976,0.300322518,0,0,52,10311,6,1,9,0,210396.82223641803,5.630311090251503,0,0,1
2.0,47.52466710662142,4,9.0,1969,0.1489038909999999,0,0,9,1952,1,3,2,0,170405.92695920749,4.8454268216726595,1,0,0
2.0,51.904206809446656,7,12.0,1999,0.041116354,0,0,53,14892,4,1,4,0,223005.616550419,3.7585935138718063,0,0,1
1.0,38.35996857195259,8,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,142811.25224903118,37.35996857195259,1,0,0
2.0,56.98193099240812,4,16.0,1976,0.0150168919999999,0,0,17,3079,59,0,8,0,384184.6129448467,3.7062419300648255,0,0,1
2.0,47.18059609496893,5,5.0,1968,0.265088676,0,0,37,5288,0,3,2,0,166750.6048079646,6.12469138997255,0,0,1
1.0,39.39267535455063,9,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,113252.74781045456,42.27503347493829,0,0,1
2.0,45.49782581400208,4,5.0,1963,0.0,0,0,36,6714,2,0,2,0,200379.48948352417,5.682113606403336,0,0,1
2.0,45.29517235900452,4,12.0,1980,0.175054867,0,0,36,10055,3,1,0,0,216385.6218100028,5.681525604990199,0,0,1
2.0,38.443582626109226,11,9.0,1965,0.333891544,0,0,30,6564,1,0,0,0,146833.1730439508,3.559506630279618,1,0,0
3.0,60.34292447202085,8,9.0,1971,0.127811589,0,0,28,7287,5,1,3,0,263915.60928364296,7.517093066717224,0,0,1
1.0,42.58746123713435,6,22.0,1977,0.049637257,0,0,34,7759,0,1,3,0,199988.23270257167,41.58746123713435,0,0,1
1.0,38.01232026474068,6,17.0,2014,0.075778755,0,0,6,1437,3,0,2,0,98362.99563488016,2.265172792270383,0,0,1
1.0,39.74845402055246,6,6.0,2019,0.011654127,0,0,4,915,0,0,0,0,122075.42629639432,39.02519429208268,0,0,1
1.0,49.3152991459669,10,25.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,136562.34637427537,48.3152991459669,0,0,1
1.0,36.35516544834023,7,9.0,1979,0.100455735,0,0,43,7227,0,1,6,1,164872.17808526356,2.7745323027972972,0,0,1
1.0,31.53825996617848,5,5.0,1966,0.1220903469999999,0,0,29,6566,7,4,0,0,145803.82822648005,3.334885320180646,0,0,1
1.0,29.35743491696476,12,17.0,2018,0.034656082,0,0,0,168,0,0,0,0,66969.1011235182,31.45812116809749,0,0,1
2.0,50.770859322343085,8,12.0,1980,0.2322050839999999,0,0,24,4860,1,0,3,0,235776.14886593664,5.0669651501107476,1,0,0
2.0,61.35736651451006,18,25.0,2019,0.069753361,0,0,53,13670,4,1,11,0,260051.75799223332,6.167301369007309,1,0,0
2.0,54.39183504893587,5,17.0,2011,0.309479124,0,0,35,7715,4,0,6,0,156647.13097834264,3.329633266037198,1,0,0
1.0,54.976778081958585,5,1.0,1977,0.072157581,0,0,2,629,1,0,0,1,139132.44586368336,53.976778081958585,1,0,0
2.0,55.03843873276674,13,12.0,1978,6.99893e-05,0,0,46,10309,1,1,16,0,247024.32172417667,4.1555764854903705,0,0,1
1.0,40.83036272926882,4,9.0,2016,0.034656082,0,0,0,168,0,0,0,0,91775.32107626936,41.64243551369964,0,0,1
1.0,40.78706409469411,9,1.0,2016,7.81528e-05,0,0,22,6398,141,3,23,0,117454.05488752904,39.78706409469411,1,0,0
2.0,67.17129670721678,14,20.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,246595.44314444248,10.195216117869464,0,0,1
2.0,37.28215739897866,11,2.0,1965,0.038692987,0,0,28,6533,1,2,5,0,207260.01639702133,3.788223787265509,0,0,1
1.0,39.75120805293832,13,12.0,1976,0.0,0,0,47,11319,0,3,5,0,164800.17419719,2.3960454334872683,1,0,0
3.0,60.55219438173297,3,5.0,1970,0.130617806,0,0,39,10418,9,1,9,0,216133.4638647714,7.821108202114786,1,0,0
2.0,72.86825089607679,5,12.0,2012,0.072157581,0,0,2,629,1,0,0,1,139012.87648175197,3.1627972788395167,1,0,0
2.0,62.74278569759168,18,17.0,1977,7.81528e-05,0,0,22,6398,141,3,23,0,177914.7157883562,61.74278569759168,1,0,0
2.0,55.08422805188033,12,13.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,146456.6459480883,8.180704675313388,0,1,0
3.0,79.07867281708461,2,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,200932.35032915205,78.07867281708461,1,0,0
3.0,73.3263603112069,2,5.0,1968,0.08761909,0,0,8,1497,5,1,0,0,314391.5758589316,6.857782523700882,0,0,1
2.0,44.85978874432604,3,5.0,1965,0.050900058,0,0,43,10621,1,2,3,0,151353.30070655813,5.428668996315914,0,0,1
1.0,35.80377401661574,1,9.0,1974,0.151346216,0,1,32,5889,10,4,1,0,150040.805117808,3.4091167725227227,0,0,1
1.0,41.88183197735261,10,24.0,2005,0.151346216,0,1,32,5889,10,4,1,0,259233.3074875976,2.1232127144652058,0,0,1
2.0,45.94899332206468,3,9.0,1974,0.133215333,0,0,49,11395,3,3,4,1,178471.1119338409,5.124523601966406,0,1,0
4.0,97.47437903461802,25,1.0,1977,0.069753361,0,0,53,13670,4,1,11,0,415453.72751246754,96.47437903461802,0,1,0
3.0,86.1478328016965,13,1.0,1977,0.072157581,0,0,2,629,1,0,0,1,225675.8288349252,85.1478328016965,1,0,0
2.0,56.84070929183702,3,17.0,1988,0.002211665,0,0,39,7614,3,1,5,1,252809.38239962928,3.680562796579835,0,0,1
2.0,47.81267300333789,3,9.0,1969,0.069660344,0,0,31,6119,4,1,2,0,206284.95489203333,5.548608984209504,0,1,0
3.0,100.98357664390912,4,5.0,1952,0.307466659,0,1,30,5048,9,2,5,0,356722.473082328,5.776618063584272,1,0,0
2.0,51.60086761418329,4,12.0,1968,0.1220903469999999,0,0,29,6566,7,4,0,0,260593.96227617588,1.9268533474552327,0,0,1
1.0,42.71330833592639,5,13.0,1977,0.195781053,0,0,23,5212,6,3,2,0,282454.65735368576,6.118884722654399,0,0,1
1.0,42.41560555682268,7,17.0,1977,0.011654127,0,0,4,915,0,0,0,0,112207.53932011608,6.06926759280378,0,0,1
1.0,32.70465203945279,6,9.0,1964,0.034331497,0,0,25,5487,3,0,4,0,181779.72035129264,3.8091024241225204,0,1,0
3.0,77.77144012153497,7,14.0,1994,0.069753361,0,0,53,13670,4,1,11,0,350021.3868254705,4.565636154823235,1,0,0
2.0,64.54794798881011,6,17.0,1977,0.072157581,0,0,2,629,1,0,0,1,204607.9119496668,63.54794798881011,0,1,0
3.0,84.64654237693424,17,17.0,2012,0.188783766,0,0,31,6137,4,0,1,0,359056.4428112082,5.681214840939583,0,0,1
1.0,43.22212859441952,12,12.0,1975,0.0001696759999999,0,0,36,5992,0,1,1,0,136599.43101502585,2.93026986143518,0,0,1
1.0,40.096439268017285,12,12.0,1977,0.011654127,0,0,4,915,0,0,0,0,110733.75059936188,5.682739878002881,0,0,1
2.0,45.77441119966829,2,5.0,1967,0.038692987,0,0,28,6533,1,2,5,0,157899.1825483468,5.83289658135841,0,0,1
1.0,38.24568369291797,15,16.0,1976,0.060753049,0,0,15,2787,2,0,7,0,187421.70912963615,2.9732181761628884,0,0,1
2.0,46.44179853883714,5,5.0,1966,0.000995363,0,0,42,7651,1,1,5,0,182694.67607451728,6.632798678070323,0,0,1
2.0,46.54589006108038,1,9.0,1981,0.300322518,0,0,52,10311,6,1,9,0,239552.3278671116,4.688601715201938,1,0,0
3.0,70.43404679508468,3,17.0,1977,0.005767451,0,0,1,388,0,0,0,0,105259.2137224098,69.43404679508468,0,0,1
1.0,40.41378366579804,18,20.0,2017,0.0071223169999999,0,0,1,264,0,0,1,0,168401.9034575152,3.041378366579804,1,0,0
2.0,63.86192943137122,14,14.0,2004,0.2322050839999999,0,0,24,4860,1,0,3,0,358884.62591368647,2.759163786824318,0,0,1
2.0,47.61620939616584,1,4.0,1934,0.0006991189999999,0,0,14,3369,24,0,3,0,181279.75260035385,5.08548872399896,1,0,0
2.0,56.13976479404551,3,16.0,2004,0.090799103,0,0,74,19083,2,5,15,0,248629.6690652353,3.868912585375946,0,0,1
2.0,41.17717449025704,8,12.0,1970,0.265088676,0,0,37,5288,0,3,2,0,183583.401795346,3.8436036754640246,0,0,1
1.0,41.455881629562846,11,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,116391.10283389312,40.455881629562846,0,1,0
2.0,75.67295214539833,2,25.0,2015,0.042031587,0,0,37,6856,84,2,5,0,573539.7019563065,75.47624869364367,0,0,1
1.0,40.78769821197169,8,19.0,2019,0.2114012139999999,0,0,9,1892,0,0,1,0,96245.51614622868,2.4479648821827866,0,0,1
1.0,36.38947026086212,11,9.0,1970,0.050755569,0,0,24,5469,1,0,1,0,157562.1576956694,3.325459653177417,1,0,0
2.0,55.77335458453365,3,12.0,1999,0.090799103,0,0,74,19083,2,5,15,0,145857.43417776554,4.272086562005209,1,0,0
2.0,63.29683766359902,4,6.0,1955,0.034331497,0,0,25,5487,3,0,4,0,310719.6968227415,5.084543207228654,1,0,0
2.0,60.75578180350523,10,17.0,1987,0.133215333,0,0,49,11395,3,3,4,1,367223.3534186597,3.6149531709124494,0,0,1
1.0,36.34204081198048,10,9.0,1980,0.2322050839999999,0,0,24,4860,1,0,3,0,178907.03309995035,3.54345950372269,0,0,1
1.0,40.66834595505675,10,17.0,1990,0.4288258179999999,0,0,25,5011,8,0,2,0,166071.89006637686,2.957544554914204,0,1,0
3.0,83.16221701121978,8,1.0,2018,0.118537385,0,0,30,6207,1,1,0,0,391390.2618244202,1.3182499178703986,1,0,0
2.0,51.500692810471726,2,12.0,1972,0.0,0,0,36,6714,2,0,2,0,234884.0274754163,5.792032649708482,0,1,0
3.0,86.2419653312297,14,23.0,2008,0.333891544,0,0,30,6564,1,0,0,0,464543.4801483149,4.602290525025409,1,0,0
2.0,54.36491265583171,1,13.0,1977,0.034656082,0,0,0,168,0,0,0,0,91783.64323261924,8.060818775971951,1,0,0
3.0,60.4213464910004,2,9.0,1959,0.319809354,0,0,25,4756,16,5,8,0,286171.7784147811,6.877427040451238,0,0,1
1.0,38.14249875396275,17,16.0,2008,0.035145267,0,0,42,9292,3,0,3,0,89294.96899351143,2.31271958279456,0,0,1
2.0,37.90388483974719,10,12.0,1970,0.458174486,0,1,26,4439,1,1,5,0,151159.07430777646,4.288703907441753,1,0,0
3.0,60.51800003180038,1,5.0,1962,0.007658515,0,0,35,7077,56,3,19,0,221076.19512725665,9.877648608018935,1,0,0
2.0,63.26295857020535,2,1.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,190048.2585299184,62.26295857020535,0,0,1
1.0,39.58225565347317,3,22.0,1995,0.036122292,0,0,24,4378,0,1,1,0,201895.8191116423,2.6349938626301554,0,0,1
2.0,48.19731622221072,3,14.0,1971,0.038692987,0,0,28,6533,1,2,5,0,182214.41703176303,6.080423468477848,1,0,0
2.0,56.72706855145553,9,9.0,1961,0.0006991189999999,0,0,14,3369,24,0,3,0,171709.5324406237,4.300949020009174,0,0,1
1.0,35.42420782963271,17,16.0,1979,0.049637257,0,0,34,7759,0,1,3,0,229611.2441376421,2.573656215340281,0,0,1
1.0,45.114083091313184,4,1.0,1977,0.161531741,0,0,25,5648,1,2,4,0,122173.2434174947,44.06053172280329,1,0,0
3.0,73.0390210555208,15,14.0,1981,0.020741326,0,0,24,5613,5,2,5,0,298957.1309468562,4.914284593789791,0,0,1
2.0,49.907917009416735,3,12.0,1974,0.135649789,0,0,46,7960,6,3,11,0,235441.42863276173,5.111344033205937,0,1,0
3.0,85.40298801889584,10,8.0,1962,0.195781053,0,0,23,5212,6,3,2,0,151211.442386451,6.481597416284954,1,0,0
2.0,63.59819639466262,5,13.0,1977,0.072157581,0,0,2,629,1,0,0,1,203189.6361705761,9.599699399110436,1,0,0
2.0,55.21257189892072,7,16.0,1984,0.212515361,0,0,19,3293,16,3,7,0,297720.313290514,2.9358573610324368,1,0,0
2.0,65.63601526515494,5,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,151649.9711212688,64.63601526515494,0,0,1
1.0,48.401697567458726,16,18.0,1977,0.075778755,0,0,6,1437,3,0,2,0,161629.15875320745,47.401697567458726,1,0,0
3.0,68.59319365262235,12,12.0,1977,0.072157581,0,0,2,629,1,0,0,1,209714.9398043233,67.59319365262235,1,0,0
2.0,60.84411049686902,7,17.0,1996,0.090799103,0,0,74,19083,2,5,15,0,273947.29367891094,3.6175369960869532,0,0,1
1.0,41.80400682051236,8,17.0,1977,0.212515361,0,0,19,3293,16,3,7,0,110861.44872528256,40.80400682051236,1,0,0
3.0,73.34999392443493,2,17.0,2005,0.149666373,0,0,22,4789,2,4,1,0,311640.0619635161,5.199990946028393,1,0,0
2.0,59.032699790044425,12,25.0,2004,0.08761909,0,0,8,1497,5,1,0,0,295553.1799626686,3.6482832216123597,0,0,1
1.0,35.520082339849395,6,5.0,1968,0.0,0,0,36,6714,2,0,2,0,164367.9234294062,4.900170523449442,0,0,1
2.0,42.6032683371491,4,5.0,1964,0.3139245519999999,0,0,22,4625,11,2,10,0,190238.6383766578,6.477108269787062,1,0,0
6.0,59.41433379627719,7,9.0,1969,0.033493708,0,0,66,10573,1,3,8,0,229661.9644160636,6.45037407232673,1,0,0
3.0,62.12908840412065,6,9.0,1983,0.090799103,0,0,74,19083,2,5,15,0,246196.08886251572,7.182906899590928,0,0,1
1.0,40.26425789706763,11,17.0,2006,0.161531741,0,0,25,5648,1,2,4,0,149310.09819835823,2.541363972060307,0,0,1
1.0,42.16157442739112,4,14.0,1973,0.051942062,0,0,17,4017,7,2,0,0,218458.4329067004,2.3369068742878962,0,0,1
2.0,43.94352605065499,4,9.0,1971,0.458174486,0,1,26,4439,1,1,5,0,202131.2625618946,5.313241980866466,0,1,0
3.0,84.79614423494006,13,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,270802.6364956446,83.79614423494006,1,0,0
1.0,58.29050643431678,2,6.0,1977,0.07542368,0,0,11,3097,0,0,0,0,151229.1176577194,57.29050643431678,1,0,0
2.0,63.4814059456361,14,17.0,2016,0.017647053,0,0,2,469,0,0,0,0,192308.7279386112,6.27111311931277,0,0,1
1.0,33.49271420216998,3,1.0,1963,0.150817539,0,0,16,3433,4,4,5,0,128758.093005163,4.011148658864861,0,1,0
3.0,86.10042872905808,7,1.0,2015,0.017647053,0,0,2,469,0,0,0,0,240645.0134685464,85.10042872905808,1,0,0
3.0,60.29352708788615,4,9.0,1974,0.100455735,0,0,43,7227,0,1,6,1,257783.67027555508,8.411789297621748,1,0,0
1.0,51.80848792718285,5,20.0,2013,0.0,0,0,36,6714,2,0,2,0,262995.48476032424,39.65998031251126,1,0,0
2.0,68.96573876688166,12,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,184896.1368951622,66.22416863006757,0,1,0
2.0,86.0368624990711,3,22.0,1977,0.072157581,0,0,2,629,1,0,0,1,265783.1209655207,88.54196481826422,0,0,1
1.0,32.37395088841864,10,12.0,1970,0.0,0,0,47,11319,0,3,5,0,167457.38256865845,3.242780162878748,1,0,0
3.0,53.220328902893854,4,9.0,1969,0.007658515,0,0,35,7077,56,3,19,0,254959.5538673809,5.887967327026431,1,0,0
2.0,62.27009958664429,9,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,166728.07020940213,61.27009958664429,0,1,0
3.0,84.8241036865887,19,17.0,1977,7.81528e-05,0,0,22,6398,141,3,23,0,236448.58001731648,83.8241036865887,0,1,0
3.0,84.81047935513915,13,20.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,269295.3402883531,83.81047935513915,1,0,0
2.0,65.21958354568197,4,25.0,2017,7.81528e-05,0,0,22,6398,141,3,23,0,358656.7725417144,6.598051708142687,1,0,0
3.0,58.41824977536117,5,9.0,1975,0.265088676,0,0,37,5288,0,3,2,0,243600.64879066212,7.279774267896777,0,1,0
3.0,98.99490934081616,3,13.0,1977,0.041124634,0,0,46,9515,5,1,10,0,418817.004446064,15.499151556802694,0,0,1
1.0,39.37820661919247,6,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,121825.10771693014,39.1555586493388,0,0,1
1.0,43.12735661891192,12,14.0,1989,0.006076152,0,0,30,5285,0,6,6,0,210079.66895202376,3.062455140969265,0,1,0
1.0,121.98805184614504,2,2.0,1977,0.014072961,0,0,2,475,0,0,0,0,273307.2490927096,36.6019307885682,0,0,1
2.0,43.59915912377024,2,5.0,1963,0.225824954,1,0,41,6558,7,3,2,0,180026.27472052464,8.460278285190785,1,0,0
3.0,69.194052166181,12,17.0,2018,0.034656082,0,0,0,168,0,0,0,0,131225.01747435462,65.14621514695543,1,0,0
3.0,73.93021713152798,4,17.0,1977,0.118537385,0,0,30,6207,1,1,0,0,202717.1746204752,72.93021713152798,0,1,0
3.0,80.53661317784211,19,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,249063.80194817216,79.53661317784211,1,0,0
2.0,54.71634703449905,6,12.0,1982,0.101872465,0,0,23,4583,3,3,3,0,222907.75138033967,4.370666407009466,0,0,1
2.0,48.86169581102414,5,5.0,1968,0.333891544,0,0,30,6564,1,0,0,0,174349.01740647614,6.409798600799844,1,0,0
2.0,54.39289966861579,15,17.0,1990,0.0,0,0,36,6714,2,0,2,0,214439.61236821147,3.8490095894172747,0,1,0
3.0,76.88399160272425,16,17.0,1994,0.161531741,0,0,25,5648,1,2,4,0,275717.9809361376,4.927730404786368,1,0,0
2.0,60.92321654179011,9,17.0,1992,0.225824954,1,0,41,6558,7,3,2,0,292432.963597857,3.141905916405805,1,0,0
3.0,62.05421879467927,5,9.0,1978,0.194489265,0,0,47,8004,3,3,5,0,240055.2793474645,5.602573059637632,0,0,1
1.0,38.23283865715625,19,13.0,1977,0.069753361,0,0,53,13670,4,1,11,0,190443.7236542221,3.5143076919778524,1,0,0
2.0,60.4522654645172,5,13.0,1977,0.072157581,0,0,2,629,1,0,0,1,210750.38621592725,3.662694853408837,0,0,1
1.0,39.10115085949452,8,16.0,1993,0.212515361,0,0,19,3293,16,3,7,0,219777.07338968164,2.7026322856069824,0,0,1
2.0,46.12987166968677,6,5.0,1965,0.086885265,0,0,10,2277,2,0,0,0,170158.20055369957,6.406570595429352,0,0,1
1.0,32.129547351185806,6,5.0,1968,0.038692987,0,0,28,6533,1,2,5,0,142974.39817464075,3.208799349791031,0,0,1
2.0,47.10910145044485,4,9.0,1966,0.135649789,0,0,46,7960,6,3,11,0,233599.11597506248,5.392211426722077,0,0,1
1.0,34.9244066528689,4,5.0,1965,0.111627393,0,0,50,12238,8,2,3,0,174918.16637485666,4.908558016113519,0,0,1
1.0,34.3253289646916,14,1.0,1970,0.4288258179999999,0,0,25,5011,8,0,2,0,148532.76014617903,2.3383612976247803,1,0,0
1.0,52.51385046681985,6,22.0,1977,0.014580716,0,0,3,760,1,0,0,0,101924.28348283118,1.2541739161477885,1,0,0
2.0,60.25825773545176,5,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,169079.88108863262,59.25825773545176,1,0,0
2.0,59.88952052763016,12,14.0,2000,0.035145267,0,0,42,9292,3,0,3,0,275986.1180244924,4.269886151054548,1,0,0
2.0,63.31582757324856,17,1.0,1977,0.017647053,0,0,2,469,0,0,0,0,178431.3665928245,37.7396400606335,1,0,0
2.0,65.34460510575595,8,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,158694.33828508257,64.34460510575595,1,0,0
2.0,53.77799004017525,9,17.0,2012,0.011654127,0,0,4,915,0,0,0,0,102192.775958541,3.8347594843987327,0,1,0
3.0,77.95156856217929,26,24.0,2017,0.195781053,0,0,23,5212,6,3,2,0,430244.25792268687,7.645000235579419,0,1,0
3.0,79.51681568648597,7,25.0,2016,0.2432045189999999,0,0,5,1564,0,0,0,0,206020.8096791159,75.86777349358051,1,0,0
3.0,60.79324417685827,3,9.0,1974,0.012338886,0,0,35,5776,1,2,4,0,226708.4079403192,7.011235603486635,1,0,0
3.0,69.37824738761958,8,9.0,1984,0.2114012139999999,0,0,9,1892,0,0,1,0,207661.87079580885,5.14296563970358,0,0,1
1.0,32.4814265543118,10,8.0,1977,0.236108458,0,0,16,3893,27,3,10,0,170842.81733150684,4.4135710923853,0,0,1
1.0,46.72204151915695,11,12.0,2018,0.072157581,0,0,2,629,1,0,0,1,133721.1217146457,1.944445716025533,1,0,0
2.0,59.73445413070453,5,13.0,1977,0.2114012139999999,0,0,9,1892,0,0,1,0,149782.29254658072,8.95574235511742,1,0,0
4.0,67.69011954986111,6,8.0,1951,0.174739084,0,0,17,3379,9,0,3,0,453286.7648404656,5.367181036874215,0,1,0
3.0,75.07983026555792,4,16.0,1985,0.122190486,0,0,25,4724,2,1,3,0,348547.0765059305,4.465283732765974,1,0,0
2.0,53.934123954727866,6,12.0,1980,6.99893e-05,0,0,46,10309,1,1,16,0,229163.89883713223,4.134190964349828,0,1,0
2.0,80.48678079013257,4,16.0,2016,0.072157581,0,0,2,629,1,0,0,1,193208.6130152475,79.48678079013257,0,0,1
1.0,41.241272026490414,2,16.0,1998,0.458174486,0,1,26,4439,1,1,5,0,158608.1062489614,2.1415293098422756,0,0,1
1.0,34.75892888192905,4,5.0,1967,0.1220903469999999,0,0,29,6566,7,4,0,0,152403.05258483443,4.287603462729839,0,0,1
1.0,38.54262970269917,14,17.0,2019,0.011654127,0,0,4,915,0,0,0,0,112741.9648063664,3.489957037175297,0,0,1
1.0,41.56840611788026,8,12.0,2007,0.158249043,0,0,21,5731,0,1,0,0,162194.8137813133,3.3703329813067215,1,0,0
2.0,65.3098296900968,15,17.0,1977,0.43788524,0,0,23,5735,3,0,5,0,166809.66564165184,64.3098296900968,1,0,0
2.0,66.2044832795603,16,13.0,2015,0.195781053,0,0,23,5212,6,3,2,0,365391.0379398593,10.089705003886445,0,0,1
